date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:57:03	106596/106596	---M-Z	200	added ('OK')	text/css	etag:%221a064-686c238c-e7ebb41ef8735a9f;gz%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto7f5f.css	(from https://namor-ia.com/create/)
07:57:03	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:03%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslabdc90.css	(from https://namor-ia.com/create/)
07:57:03	24633/24633	---M-Z	200	added ('OK')	text/css	etag:%226039-686c2391-7030bb22997b9fce;gz%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslabdc90.css	(from https://namor-ia.com/create/)
07:57:03	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-686c227b-4ff931b7dcf22d6c;gz%22	https://namor-ia.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/IA-2/namor-ia.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://namor-ia.com/create/)
07:57:03	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-686c227b-3dfa9f7f017bdca8;gz%22	https://namor-ia.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/IA-2/namor-ia.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://namor-ia.com/create/)
07:57:04	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:03%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/18_24.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/18_24.jpg	(from https://namor-ia.com/create/)
07:57:05	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:04%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/25_34.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/25_34.jpg	(from https://namor-ia.com/create/)
07:57:05	7269/7269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:04%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/18_24.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/18_24.jpg	(from https://namor-ia.com/create/)
07:57:06	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:05%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/35_49.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/35_49.jpg	(from https://namor-ia.com/create/)
07:57:06	7457/7457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:05%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/25_34.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/25_34.jpg	(from https://namor-ia.com/create/)
07:57:06	7231/7231	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:06%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/35_49.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/35_49.jpg	(from https://namor-ia.com/create/)
07:57:06	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:06%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/50_plus.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/50_plus.jpg	(from https://namor-ia.com/create/)
07:57:06	7132/7132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:06%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/50_plus.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/50_plus.jpg	(from https://namor-ia.com/create/)
07:57:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:06%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/body_petite.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_petite.jpg	(from https://namor-ia.com/create/)
07:57:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:07%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/body_slim.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_slim.jpg	(from https://namor-ia.com/create/)
07:57:07	8205/8205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:06%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/body_petite.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_petite.jpg	(from https://namor-ia.com/create/)
07:57:07	7864/7864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:07%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/body_slim.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_slim.jpg	(from https://namor-ia.com/create/)
07:57:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:07%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/body_muscular.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_muscular.jpg	(from https://namor-ia.com/create/)
07:57:08	7672/7672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:07%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/body_muscular.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_muscular.jpg	(from https://namor-ia.com/create/)
07:57:08	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:08%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/body_plus_size.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_plus_size.jpg	(from https://namor-ia.com/create/)
07:57:08	7739/7739	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:08%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/body_plus_size.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/body_plus_size.jpg	(from https://namor-ia.com/create/)
07:57:08	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:08%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/breast_small.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_small.jpg	(from https://namor-ia.com/create/)
07:57:08	8565/8565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:08%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/breast_small.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_small.jpg	(from https://namor-ia.com/create/)
07:57:09	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:08%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/breast_medium.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_medium.jpg	(from https://namor-ia.com/create/)
07:57:09	8824/8824	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:09%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/breast_medium.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_medium.jpg	(from https://namor-ia.com/create/)
07:57:09	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:09%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/breast_large.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_large.jpg	(from https://namor-ia.com/create/)
07:57:09	9283/9283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:09%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/breast_large.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_large.jpg	(from https://namor-ia.com/create/)
07:57:10	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:09%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/breast_huge.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_huge.jpg	(from https://namor-ia.com/create/)
07:57:26	9261/9261	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:10%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/breast_huge.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/breast_huge.jpg	(from https://namor-ia.com/create/)
07:57:26	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:25%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/butt_small.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_small.26.delayed	(from https://namor-ia.com/create/)
07:57:26	7154/7154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:26%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/butt_small.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_small.jpg	(from https://namor-ia.com/create/)
07:57:26	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:26%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/butt_medium.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_medium.jpg	(from https://namor-ia.com/create/)
07:57:26	7261/7261	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:26%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/butt_medium.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_medium.jpg	(from https://namor-ia.com/create/)
07:57:27	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:26%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/butt_large.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_large.jpg	(from https://namor-ia.com/create/)
07:57:27	7259/7259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:27%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/butt_large.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_large.jpg	(from https://namor-ia.com/create/)
07:57:27	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:27%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/butt_huge.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_huge.jpg	(from https://namor-ia.com/create/)
07:57:27	8114/8114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:27%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/butt_huge.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/butt_huge.jpg	(from https://namor-ia.com/create/)
07:57:28	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:27%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/asiatica.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/asiatica.jpg	(from https://namor-ia.com/create/)
07:57:28	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:28%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/latina.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/latina.jpg	(from https://namor-ia.com/create/)
07:57:28	68487/68487	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:28%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/asiatica.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/asiatica.jpg	(from https://namor-ia.com/create/)
07:57:28	74702/74702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:28%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/latina.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/latina.jpg	(from https://namor-ia.com/create/)
07:57:30	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:28%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/euro.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/euro.jpg	(from https://namor-ia.com/create/)
07:57:31	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:31%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/afro.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/afro.jpg	(from https://namor-ia.com/create/)
07:57:31	158343/158343	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:30%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/euro.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/euro.jpg	(from https://namor-ia.com/create/)
07:57:32	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:31%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_brown.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_brown.jpg	(from https://namor-ia.com/create/)
07:57:32	53973/53973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:31%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/afro.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/afro.jpg	(from https://namor-ia.com/create/)
07:57:34	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:32%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_blue.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_blue.jpg	(from https://namor-ia.com/create/)
07:57:34	15264/15264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:32%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_brown.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_brown.jpg	(from https://namor-ia.com/create/)
07:57:36	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:36%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_green.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_green.jpg	(from https://namor-ia.com/create/)
07:57:36	13820/13820	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:36%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_blue.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_blue.jpg	(from https://namor-ia.com/create/)
07:57:36	13402/13402	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:36%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_green.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_green.jpg	(from https://namor-ia.com/create/)
07:57:36	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:36%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_hazel.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_hazel.jpg	(from https://namor-ia.com/create/)
07:57:36	13689/13689	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:36%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_hazel.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_hazel.jpg	(from https://namor-ia.com/create/)
07:57:37	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:37%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_gray.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_gray.jpg	(from https://namor-ia.com/create/)
07:57:37	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:37%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_black.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_black.jpg	(from https://namor-ia.com/create/)
07:57:37	12934/12934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:37%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_gray.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_gray.jpg	(from https://namor-ia.com/create/)
07:57:37	13535/13535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:37%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_black.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_black.jpg	(from https://namor-ia.com/create/)
07:57:38	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:37%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_red.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_red.jpg	(from https://namor-ia.com/create/)
07:57:38	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:38%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_purple.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_purple.jpg	(from https://namor-ia.com/create/)
07:57:38	13860/13860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:38%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_red.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_red.jpg	(from https://namor-ia.com/create/)
07:57:39	13550/13550	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:38%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_purple.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_purple.jpg	(from https://namor-ia.com/create/)
07:57:39	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:39%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/eye_amber.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_amber.jpg	(from https://namor-ia.com/create/)
07:57:39	13860/13860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:39%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/eye_amber.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/eye_amber.jpg	(from https://namor-ia.com/create/)
07:57:40	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:40%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_straight.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_straight.jpg	(from https://namor-ia.com/create/)
07:57:40	11087/11087	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:40%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/hair_straight.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_straight.jpg	(from https://namor-ia.com/create/)
07:57:40	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:40%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_braids.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_braids.jpg	(from https://namor-ia.com/create/)
07:57:41	10596/10596	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:40%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/hair_braids.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_braids.jpg	(from https://namor-ia.com/create/)
07:57:41	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:41%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_bangs.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_bangs.jpg	(from https://namor-ia.com/create/)
07:57:41	9262/9262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:41%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/hair_bangs.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_bangs.jpg	(from https://namor-ia.com/create/)
07:57:41	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:41%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_curly.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_curly.jpg	(from https://namor-ia.com/create/)
07:57:41	11158/11158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:41%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/hair_curly.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_curly.jpg	(from https://namor-ia.com/create/)
07:57:42	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:41%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_bun.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_bun.jpg	(from https://namor-ia.com/create/)
07:57:42	10224/10224	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202025%2010:57:42%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/hair_bun.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_bun.jpg	(from https://namor-ia.com/create/)
07:57:42	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2010:57:42%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/hair_short.jpg	C:/Meus%20Sites/IA-2/namor-ia.com/wp-content/uploads/2025/07/hair_short.jpg	(from https://namor-ia.com/create/)
